,Unnamed: 0,id,thumbnail,title,author,day,first_genre,second_genre,story,platform
30,30.0,30,//dn-img-page.kakao.com/download/resource?kid=fyqVg/hzwBkFc1ZQ/N5SWHBBWD1S1ruR0VCuOfk&filename=th1,레벨업 닥터 최기석,"스튜디오 질풍,살무,윤백현",월,드라마,,"고아로 자라 그 누구에게도 마음을 열지 않고 
최고의 흉부외과 의사가 되기 위해 피나는 노력을 했던 나 정해진.

갑작스러운 사고로 눈을 떠보니 '정해진'이 아닌 '최기석'으로 
살아가야 하는 것으로도 모자라서 내가 가진 스킬을 <레벨업> 해야 한다고..?


사고 후 송두리째 바뀌어버린 운명..
과연 이제 막 걸음마를 뗀 '최기석'의 몸으로 
'최고의 흉부외과 의사'가 될 수 있을까?
.
.
.
<레벨업 닥터 최기석> 스튜디오질풍
매주 월요일에 연재됩니다.",카카오웹툰
31,31.0,31,//dn-img-page.kakao.com/download/resource?kid=B4mOE/hzhOhhWg1W/MeesVKdFSmLgZLMFAskmjk&filename=th1,뒤끝작렬,"조석호,그린스튜디오","월, 일",드라마,,"“야, 착각하지마. 난 한번도 널 동생으로 생각한 적 없어. 주제를 모르고”
가슴을 파고드는 비수였다. 
한명우.
명석한 두뇌와 재벌가의 자식이었다.
다만 하늘은 모든 걸 주지않았다.
불치병 수준인 선천적 심장병.
이를 악물고 인정받기 위해 최선 또 최선을 다했다. 
그러나 아버지인 회장을 비롯해 식구 그 누구도 진심으로 대하지 않았다. 

그러던 그가 급작스런 사고를 당했다.
그리고......
치명적인 부상을 당한 대학생 김철민의 몸으로 들어갔다.
 
건강하다.
아니 건강하다못해 넘친다.
잘돌아가는 머리에 체력까지.......

이제 두 마리 토끼를 잡으러 간다.
꼭 두 마리 토끼여야 했다.",카카오웹툰
32,32.0,32,//dn-img-page.kakao.com/download/resource?kid=bhHqmi/hzwBoAPXM5/wyr62WFL6EPQirzkK0isjK&filename=th1,두 번째 남편,"고을원,실",월,로맨스,,"""행복하게 해줄게.""

첫 눈에 반했던 연극 배우, 태양과 행복한 결혼에 성공했던 은하.

""이혼하자.""

하지만 부모님의 죽음과 함께 태양의 배신이라는 절망은 한꺼번에 찾아온다.

""이건 내 대학교 때 모습이잖아?!""

그리고 뜻밖의 회귀까지도!

뜬금없이 다시 시작된 2회차 캠퍼스 라이프. 

은하는 '다시는 사랑 따위 하지 않으리라' 결심하고, 
이번 생엔 오로지 부모님과의 실버 타운행만을 꿈꾸지만…

""나한테도 기회가 있는 건가?""

갑작스럽게 마음을 표현하는 오랜 친구 성우. 그리고 또다시 얽혀드는 태양까지.

방심 할 수 없는 2회차 캠퍼스 라이프가 시작된다!",카카오웹툰
33,33.0,33,//dn-img-page.kakao.com/download/resource?kid=cT3Tp/hzCtg4L0du/r2YyXk9LhYDxjVa1XqZeK1&filename=th1,오늘부터 황녀?!,"HAMPIG,니웨",월,로판,,"자신의 삶을 내던져가며 마왕을 물리치라는 사명을 달성한 용사,
그녀의 남은 인생은 찬란한 빛의 길만 펼쳐질 것처럼 보였으나…
현실은 시궁창! 지칠 대로 지친 그녀는 평범한 삶을 되찾고자 소원을 빈다.

""시간을 되돌려 주세요.""
.
.
.
그런데 평범한 삶은 어디에…?

""이 아이야말로 짐이 12년 전에 잃어버린 황녀가 확실하다.""

이름도 없는 빈털터리 용사에서
모든 걸 다 가진 황녀, 나나엘이 되어버렸다!",카카오웹툰
34,34.0,34,//dn-img-page.kakao.com/download/resource?kid=yJNlI/hyATuDYNiv/34iTbWMfs6gO5NWu3df6Ik&filename=th1,망할 가문을 살려보겠습니다,"무늬랑,NU",월,로판,,"구성작가로 치열하게 살아가던 나 지연우는 
비명횡사 후 동료작가가 재미로 쓴 소설 [오시리아 연대기]에 빙의하고 만다.

그것도 몇 장 나오지 않았던 엘리어스 가문의 다섯째 딸, 
고도비만 준 히키코모리 영애인 태라 엘리어스로.

산넘어 산이라고 이 가문은 곧 역적으로 몰려 멸문하고, 
직계 가족은 모두 단두대 행! 
고로, 곧 태라도 죽는다.

그래서 태라는... 아니, 태라의 몸에 빙의한 지연우는 
최대한 이 가혹한 운명에서 벗어나려 고군분투한다.

그렇게 모든 일들이 순조롭게 흘러갈 줄 알았다. 온갖 재능을 신이 몰빵한 그 놈! 
제국 황위 서열 2위. 카일 아무르 2황자와 엮이지만 않았더라면...!",카카오웹툰
35,35.0,35,//dn-img-page.kakao.com/download/resource?kid=dk9wH/hzwBh8WXFd/LtsmHmjzR89n0SQQEQVWnK&filename=th1,나쁜 아내,"모연,윤소다",월,로맨스,,"늦은 밤, 팀장의 지시에 회사로 향한 은상.
부탁받은 서류를 찾던 중 탕비실에서 야릇한 소리를 듣게 된다. 그러나 그 소리의 주인공이 자신의 남자친구라는 것을 알게 된다. 충격적인 상황 속에서 그녀를 구해 준 것은 사장인 경우였다. 
그 후 경우의 도움으로 남자친구가 퇴사하고, 이별로 모든 일이 끝났다고 생각한 은상. 하지만 그날 밤 일이 사내에 퍼지며 당사자로 몰릴 위기에 놓인다. 그러자 경우는 그녀를 위기에서 구해 주겠다며 황당한 제안을 해오는데.

 “법적인 아내가 되어 준다면, 원하는 모든 것을 해 드리죠.”

모두를 속이고 원하는 것을 얻기 위해 계약된, 사랑 없는 부부생활. 
은상은 제게 주어진 역할 대로 철저히 나쁜 아내를 연기한다. 그러나 경우는 자꾸 계약 이상의 감정을 부딪쳐 오는데……. 은상은 과연, 끝까지 ‘나쁜 아내’를 연기해 낼 수 있을까?",카카오웹툰
36,36.0,36,//dn-img-page.kakao.com/download/resource?kid=rrS8C/hzp2kEirrA/QQnl0loQ95P6aVGlIK1bU0&filename=th1,더 라이브,"앤트스튜디오,흑아인",월,소년,,"불의의 사건으로 아내와 딸을 잃은 가장 윤재는 하루하루 절망에 빠져 살던 중, 미래의 자신이 보낸 일기장을 읽게 된다.

“아내와 딸을… 다시 만날 수 있다고?”

'이면 세계'의 '게임'을 이겨내는 자에게 주어지는 '성배', 그것을 사용하면 잃어버렸던 가족과 재회할 수 있다고 하는데…
강자만이 살아남는 잔혹한 세계에서 단 한 명, 미래를 아는 자가 된 윤재. 그는 그토록 바라던 소원을 이룰 수 있을까?",카카오웹툰
37,37.0,37,//dn-img-page.kakao.com/download/resource?kid=g6wLL/hzhOe6GDLv/7zQUGU2DYZ3u7aeRAZbnQ1&filename=th1,버려진 아내에게 새 남편이 생겼습니다,"랍스타,한하연",월,로판,,"[전 남편에게 치욕적으로 버림받은 클로에 앞에 새로운 남자가 나타난다]

“아내 판매로군.”
클로에는 강압적이고 폭력적이었던 남편에게 결국 버림받는다.
그것도 치욕적인 ‘아내 판매’로.

허름하고 비좁은 술집, 그리고 술집보다 더 별볼일 없는 남자들 앞에서
클로에가 삼백 레안에 팔려나갈 위기에 처했을 때,

오만 레안이라는 거금을 내건 정체 모를 남자, 애쉬 브리니클이 나타난다.",카카오웹툰
38,38.0,38,//dn-img-page.kakao.com/download/resource?kid=A0zne/hyLjddGgFW/vJutvEWrc2kRZwAmMNj1k0&filename=th1,혼자 레벨업 합니다,"방개,신필",월,소년,,"짐꾼으로 일하던 한열. 
오매불망 기다리던 각성과 함께 헌터가 되다!
그런데 이게 웬일? 

몬스터를 잡아서 레벨업을 하고, 
행동을 통해 스킬을 획득하라고?

************************************************************
신필 작가님의 인기 웹소설 <혼자 레벨업 합니다>을 웹툰으로 만나보세요!
************************************************************",카카오웹툰
39,39.0,39,//dn-img-page.kakao.com/download/resource?kid=pmfw6/hzwBnH7NQT/AkltobvZXyqYTErgQ1P7Rk&filename=th1,책 먹는 마법사,"크루 이스트우드,메켄로",월,소년,,"“…학생, 자네가 지금 몇 서클이지?”

3년째 아카데미를 졸업하지 못하고 있는 낙제생, 테오도르 밀러.
명석한 두뇌와 의지만으로는 재능이란 벽을 뛰어넘어 수 없었고,
마법사가 될 수 없는 불운한 현실은 계속 되었다.

그렇게 절망과 한숨의 나날 끝에 새로운 전환 점이 찾아오게 되는데...

탐욕스럽게 지식을 탐닉하고 주인의 힘으로 만들어주는 탐욕의 마도서, 
'글러트니'가 테오도르의 손에 깃들게 되었다.

어느 책이든 손만 뻗으면 그 속의 어떤 마법이라도 그의 것이 된다.
이제 수석 졸업은 따놓은 당상! 아니, 세계 정복도 시간문제?!

“그래, 전부 다 먹어 치워주마!”

노력과 근성만으로는 안 된다고? 그게 아니라 다 때가 있는 법!
순도 99% 노력파 마법사에게 '살짝 귀찮은' 1%의 기연이 찾아왔다!",카카오웹툰
40,40.0,40,//dn-img-page.kakao.com/download/resource?kid=dE4lw/hzwBrjxFxO/hF5BQXeI4XkJZXkVWS1B30&filename=th1,나태한 소드마스터,"마루코믹스,초록차",월,소년,,"자신의 의지와 상관없이 성검의 선택을 받은 용사.
세계의 구원을 위한다는 명목에 오로지 타인을 위해 살아온 인생이 지긋지긋하기만 했다.
구원을 위해 마지막 남은 최후의 적, 마왕을 쓰러뜨리고 결심한 건 자신의 죽음.

짊어진 용사의 의무와 성검의 주인이라는 짐을 벗기 위해
마왕과 함께 목숨을 버리고 영원한 안식에 빠져들려고 했는데…

""오!! 도련님께서 하루라도 빨리 검을 잡고 싶어하시는 것 같습니다!!""
""백작님! 도련님 좀 보십시오! 벌써 검에 관심이 생기셨나 봅니다!!""

검에서 벗어나려고 목숨까지 버리고 마주한 건 검술명가의 막내아들로 환생이라고!?

""차라리 다시 죽여줘!!""",카카오웹툰
41,41.0,41,//dn-img-page.kakao.com/download/resource?kid=WiTPL/hyksMAw1hV/qqTK8oy7rk9kgfR7VGKZz0&filename=th1,요신기,아이리더,월,소년,,최강 음양사인 비류는 신비한 힘을 갖고 있는 <시공요괴의서>로 인해 환생하게 된다. 전생에서의 적과 그들에 대한 복수의 마음으로 다시 처음부터 수련을 해나가는 비류! 과연 그는 다시 최강의 자리에 오를 수 있을까?,카카오웹툰
42,42.0,42,//dn-img-page.kakao.com/download/resource?kid=LxrMi/hzhOkM7x0m/mAk8QCt3mKXtvlCmUEF0D0&filename=th1,무협지 최고 악당의 귀한 딸입니다,"다우,쌀국수,솔땀",월,로판,,"부잣집 딸로 환생한 줄 알았건만, 무협지 최고 악당의 딸로 태어났다?!
무관심한 아빠, 결국 날 죽이는 오빠,
살아남기 위해선 어서 무공을 익혀 튀어야 하는데...!
이 두 빠빠... 왜 자꾸 날 귀여워하는겨?!",카카오웹툰
43,43.0,43,//dn-img-page.kakao.com/download/resource?kid=bbQMAd/hzb7sWJ7Wi/6GuQymjp7wmY9csAGf43sk&filename=th1,정령의 펜던트,"빅피,발렌",월,소년,,"제국의 살아 있는 전설, 란데르트 공작의 유일한 아들 바율.
어려서부터 환시와 환청을 겪으며 일상 생활에 어려움을 겪던 바율은
아버지의 강권으로 뒤늦게 캐링스턴 아카데미에 입학하게 된다.

집을 나오기 전의 우려와는 달리 바율은 아카데미 생활을 하며
따듯하고 개성 강한 친구들을 만나 조금씩 마음의 문을 열게 되고,
그곳에서 환시로만 알고 있었던 존재가 사라진 줄 알았던 정령임을 알게 되며
바율의 생활은 새로운 국면을 맞이하게 되는데…….",카카오웹툰
44,44.0,44,//dn-img-page.kakao.com/download/resource?kid=mCS8W/hyQ9THQYHQ/pAkNeBiHlqfKw2QXfKqIW1&filename=th1,무련전봉,"막묵,벽가벽","월, 목, 토",무협,,"제자들의 경쟁이 심하기로 이름난 능력지상주의 문파 ‘능소각’. 
3년이나 수련을 했지만 종파에서 수련 등급이 가장 뒤처져 동기들에게 갖은 수모를 당하던 ‘양준’은 어느 날 의문의 서책 한 권을 발견한다. 
그 서책에는 무도(武道)를 익히는 수련법과 정체 모를 힘이 숨겨져 있는데…… 

과연 ‘양준’은 그 서책을 통해 무도(武道)를 익히고, 험난하고 외로운 싸움에서 무도(武道)의 최고봉까지 올라설 수 있을 것인가?",카카오웹툰
45,45.0,45,//dn-img-page.kakao.com/download/resource?kid=bdYejB/hyZ8wxkt3x/UO6iN2KfvvYsAMkpYIjt4k&filename=th1,천인의 신부,"문솔,희명",월,로판,,"“나는 네 남편이 될 자다.”

채나라의 적통 공주인 ‘채연’은 어린 시절 황후인 어머니를 일찍 여의고, 황제에게 사랑받는 총비 ‘고 귀비’에게 목숨을 위협당하며 궁에서 살아왔다.
자신, 그리고 사랑해 마지않는 동생 ‘성종’의 운명을 바꾸기 위해 천인의 신부가 되기로 마음먹은 채연은 제천 의식을 올리고 사당으로 향한다. 하지만 고 귀비는 채연이 천인의 신부가 되어 새로운 권위를 얻는 것을 저지하고자 병사들을 보내 채연을 쫓는데… 사당으로 향하던 채연이 고 귀비의 병사들에게 붙잡히려던 찰나, 날개를 단 남자가 나타나 채연을 구해준다. ‘네 남편이 될 자’라고 소개한 그 남자는 병사들을 따돌리고는 채연을 데리고 가버리고, 채연은 정신을 잃는다. 다음 날 채연이 눈을 뜬 곳은 낯선 침대였는데…!

목숨을 바쳐서라도 운명을 바꾸려는 공주,
그리고 천 년 전 사랑하던 연인을 잃고 외로이 살아가던 천인과의 3년간의 계약 혼인!

천인의 신부 ⓒ 문솔, 희명 / 학산문화사",카카오웹툰
46,46.0,46,//dn-img-page.kakao.com/download/resource?kid=cR1QGX/hzmU0WFP2T/kUMEn3fFoyhP9rFxck2mkK&filename=th1,남주를 주웠더니 남편이 생겨버렸다,"마리씨,서촌,초암",월,로판,,"'허영심에 가득 찬 웨르아젤 프로시에' 

그것이 내 별명이었다.
정확히 말하자면 내가 빙의하기 전 웨르아젤의 별명.
웨르아젤 진 빚을 수습하기 위해 백방으로 돈을 구할 방법을 찾던 도중!
공작가에서 잃어버린 아이를 찾는다는 전단지를 발견했다.

사례금은 빚을 청산하고도 펑펑 쓸 수 있는 돈.
냉큼 원작 남주인 아이를 주워 공작 가에 데리고 왔는데…

“이 아이가 라펠리온이라는 걸 어떻게 확신합니까.”

공작이 나를 사기꾼으로 취급하는 것으로 모자라,

“한 달 동안 이 저택에서 함께 지내시죠.”

당장 사기가 아니라는 증명을 할 수 없으니
한 달 동안 같이 지내잔다.

그런데!

“결혼하죠.
 딱 1년 동안만 계약 결혼을 해주면 사례금의 10배를 얹어 주죠.”

이제는 나한테 결혼까지 하잰다.

“여보라고 부르면 될까요?”

일 년 동안만 결혼한다면 사례금의 열배를 준다는데 당연히 승낙해야지!
그렇게 시작된 일 년 동안의 계약 결혼.

그런데 왜 자꾸 눈빛이 낯뜨겁게 변하는 건데?
왜 자꾸 밤마다 찾아오는 건데?",카카오웹툰
47,47.0,47,//dn-img-page.kakao.com/download/resource?kid=3BOhA/hzachpMKcu/7k0RyKKkfjU9yYErFtXCq0&filename=th1,이건 명백한 사기결혼이다,"제이드,배즙,박해담",월,로판,,"가문을 지키기 위한 유일한 방법, 결혼.

딱 1년간 남편이 되어줄 사람을 찾기 위해
정보 길드에 중매를 의뢰했다.

그런데
잘생긴 조건이 흡족하여 결혼했는데,
이 남자 이름이 케레이드가 아니라….

“뭐? 칼리어드 대공?”

그 미친 전쟁광, 살인마….
피를 부르는 악의 화신인
칼·리·어·드 대공 이라니!

토끼 같은 레이린의 목숨 건 계약 결혼, 
<이건 명백한 사기결혼이다>",카카오웹툰
48,48.0,48,//dn-img-page.kakao.com/download/resource?kid=drMki1/hzwBptld2H/kEQzFOVoQHxod2dCbGMpY1&filename=th1,왜 하필 시누이죠?,"WS,김우츠,독연",월,로판,,"""기대했던 악역의 최후를 보지도 못하고 절필하다뇨, 작가님!""
그것도 중요한 부분에서!
악역의 최후만을 기다렸는데... 

눈을 떠보니 내가 그 악역이라니?
차라리 남주라던가, 엑스트라로 빙의를 하지!
이렇게 원작을 따라 최애인 여주를 괴롭힐 수 없어.
여주와 친하게 지내겠어!!

하지만 이미 틀어진 사이를 어떻게 극복하지?
나는... 왜, 왜

왜 하필 시누이죠?",카카오웹툰
49,49.0,49,//dn-img-page.kakao.com/download/resource?kid=cJIScY/hy41JLKli2/RmUp1XuDLMutnEsQodHdR1&filename=th1,퀘스트: 지상 최고의 산적,"tencent,열문,나하마 대왕","월, 화",무협,,"평범한 대학생이자 게임 매니아였던 정기준.

<마인드 오브 밴디트>라는 산적이라는 컨셉을 가진 MMORPG 게임 예약구매에 당첨되어
플레이를 하던 도중, TV에서 나온 빛에 의해 정신을 잃고 쓰러진다.

그가 다시 일어났을 땐, 현실이 아닌 바로 <마인드 오브 밴디트>의 세계.
심지어 게임을 시작하자마자 멸문당할 예정인 산적단, 섬여단 두목의 아들로 깨어나게 된다.

그러던 중 시스템 안내자라는 여성이 등장하며
위기에 처한 섬여단을 부흥시키지 못하면 로그아웃,
즉 죽음을 맞이하게 된다며 퀘스트를 던져주는데...

깨어나자마자 위기에 봉착한 정기준,
게임 속 세계에서 최강의 산적이 되어 섬여단을
부흥시키기 위한 가슴 뛰는 여정이 시작된다.",카카오웹툰
