,Unnamed: 0,id,title,author,day,first_genre,second_genre,story,platform
38,38,38,책 먹는 마법사,"크루 이스트우드,메켄로",월,소년,,"“…학생, 자네가 지금 몇 서클이지?”

3년째 아카데미를 졸업하지 못하고 있는 낙제생, 테오도르 밀러.
명석한 두뇌와 의지만으로는 재능이란 벽을 뛰어넘어 수 없었고,
마법사가 될 수 없는 불운한 현실은 계속 되었다.

그렇게 절망과 한숨의 나날 끝에 새로운 전환 점이 찾아오게 되는데...

탐욕스럽게 지식을 탐닉하고 주인의 힘으로 만들어주는 탐욕의 마도서, 
'글러트니'가 테오도르의 손에 깃들게 되었다.

어느 책이든 손만 뻗으면 그 속의 어떤 마법이라도 그의 것이 된다.
이제 수석 졸업은 따놓은 당상! 아니, 세계 정복도 시간문제?!

“그래, 전부 다 먹어 치워주마!”

노력과 근성만으로는 안 된다고? 그게 아니라 다 때가 있는 법!
순도 99% 노력파 마법사에게 '살짝 귀찮은' 1%의 기연이 찾아왔다!",카카오웹툰
39,39,39,왜 하필 시누이죠?,"WS,김우츠,독연",월,로판,,"""기대했던 악역의 최후를 보지도 못하고 절필하다뇨, 작가님!""
그것도 중요한 부분에서!
악역의 최후만을 기다렸는데... 

눈을 떠보니 내가 그 악역이라니?
차라리 남주라던가, 엑스트라로 빙의를 하지!
이렇게 원작을 따라 최애인 여주를 괴롭힐 수 없어.
여주와 친하게 지내겠어!!

하지만 이미 틀어진 사이를 어떻게 극복하지?
나는... 왜, 왜

왜 하필 시누이죠?",카카오웹툰
40,40,40,망할 가문을 살려보겠습니다,"무늬랑,NU",월,로판,,"구성작가로 치열하게 살아가던 나 지연우는 
비명횡사 후 동료작가가 재미로 쓴 소설 [오시리아 연대기]에 빙의하고 만다.

그것도 몇 장 나오지 않았던 엘리어스 가문의 다섯째 딸, 
고도비만 준 히키코모리 영애인 태라 엘리어스로.

산넘어 산이라고 이 가문은 곧 역적으로 몰려 멸문하고, 
직계 가족은 모두 단두대 행! 
고로, 곧 태라도 죽는다.

그래서 태라는... 아니, 태라의 몸에 빙의한 지연우는 
최대한 이 가혹한 운명에서 벗어나려 고군분투한다.

그렇게 모든 일들이 순조롭게 흘러갈 줄 알았다. 온갖 재능을 신이 몰빵한 그 놈! 
제국 황위 서열 2위. 카일 아무르 2황자와 엮이지만 않았더라면...!",카카오웹툰
41,41,41,나태한 소드마스터,"마루코믹스,초록차",월,소년,,"자신의 의지와 상관없이 성검의 선택을 받은 용사.
세계의 구원을 위한다는 명목에 오로지 타인을 위해 살아온 인생이 지긋지긋하기만 했다.
구원을 위해 마지막 남은 최후의 적, 마왕을 쓰러뜨리고 결심한 건 자신의 죽음.

짊어진 용사의 의무와 성검의 주인이라는 짐을 벗기 위해
마왕과 함께 목숨을 버리고 영원한 안식에 빠져들려고 했는데…

""오!! 도련님께서 하루라도 빨리 검을 잡고 싶어하시는 것 같습니다!!""
""백작님! 도련님 좀 보십시오! 벌써 검에 관심이 생기셨나 봅니다!!""

검에서 벗어나려고 목숨까지 버리고 마주한 건 검술명가의 막내아들로 환생이라고!?

""차라리 다시 죽여줘!!""",카카오웹툰
42,42,42,정령의 펜던트,"빅피,발렌",월,소년,,"제국의 살아 있는 전설, 란데르트 공작의 유일한 아들 바율.
어려서부터 환시와 환청을 겪으며 일상 생활에 어려움을 겪던 바율은
아버지의 강권으로 뒤늦게 캐링스턴 아카데미에 입학하게 된다.

집을 나오기 전의 우려와는 달리 바율은 아카데미 생활을 하며
따듯하고 개성 강한 친구들을 만나 조금씩 마음의 문을 열게 되고,
그곳에서 환시로만 알고 있었던 존재가 사라진 줄 알았던 정령임을 알게 되며
바율의 생활은 새로운 국면을 맞이하게 되는데…….",카카오웹툰
43,43,43,이건 명백한 사기결혼이다,"제이드,배즙,박해담",월,로판,,"가문을 지키기 위한 유일한 방법, 결혼.

딱 1년간 남편이 되어줄 사람을 찾기 위해
정보 길드에 중매를 의뢰했다.

그런데
잘생긴 조건이 흡족하여 결혼했는데,
이 남자 이름이 케레이드가 아니라….

“뭐? 칼리어드 대공?”

그 미친 전쟁광, 살인마….
피를 부르는 악의 화신인
칼·리·어·드 대공 이라니!

토끼 같은 레이린의 목숨 건 계약 결혼, 
<이건 명백한 사기결혼이다>",카카오웹툰
44,44,44,남주를 주웠더니 남편이 생겨버렸다,"마리씨,서촌,초암",월,로판,,"'허영심에 가득 찬 웨르아젤 프로시에' 

그것이 내 별명이었다.
정확히 말하자면 내가 빙의하기 전 웨르아젤의 별명.
웨르아젤 진 빚을 수습하기 위해 백방으로 돈을 구할 방법을 찾던 도중!
공작가에서 잃어버린 아이를 찾는다는 전단지를 발견했다.

사례금은 빚을 청산하고도 펑펑 쓸 수 있는 돈.
냉큼 원작 남주인 아이를 주워 공작 가에 데리고 왔는데…

“이 아이가 라펠리온이라는 걸 어떻게 확신합니까.”

공작이 나를 사기꾼으로 취급하는 것으로 모자라,

“한 달 동안 이 저택에서 함께 지내시죠.”

당장 사기가 아니라는 증명을 할 수 없으니
한 달 동안 같이 지내잔다.

그런데!

“결혼하죠.
 딱 1년 동안만 계약 결혼을 해주면 사례금의 10배를 얹어 주죠.”

이제는 나한테 결혼까지 하잰다.

“여보라고 부르면 될까요?”

일 년 동안만 결혼한다면 사례금의 열배를 준다는데 당연히 승낙해야지!
그렇게 시작된 일 년 동안의 계약 결혼.

그런데 왜 자꾸 눈빛이 낯뜨겁게 변하는 건데?
왜 자꾸 밤마다 찾아오는 건데?",카카오웹툰
45,45,45,무련전봉,"막묵,벽가벽","월, 목, 토",무협,,"제자들의 경쟁이 심하기로 이름난 능력지상주의 문파 ‘능소각’. 
3년이나 수련을 했지만 종파에서 수련 등급이 가장 뒤처져 동기들에게 갖은 수모를 당하던 ‘양준’은 어느 날 의문의 서책 한 권을 발견한다. 
그 서책에는 무도(武道)를 익히는 수련법과 정체 모를 힘이 숨겨져 있는데…… 

과연 ‘양준’은 그 서책을 통해 무도(武道)를 익히고, 험난하고 외로운 싸움에서 무도(武道)의 최고봉까지 올라설 수 있을 것인가?",카카오웹툰
46,46,46,천인의 신부,"문솔,희명",월,로판,,"“나는 네 남편이 될 자다.”

채나라의 적통 공주인 ‘채연’은 어린 시절 황후인 어머니를 일찍 여의고, 황제에게 사랑받는 총비 ‘고 귀비’에게 목숨을 위협당하며 궁에서 살아왔다.
자신, 그리고 사랑해 마지않는 동생 ‘성종’의 운명을 바꾸기 위해 천인의 신부가 되기로 마음먹은 채연은 제천 의식을 올리고 사당으로 향한다. 하지만 고 귀비는 채연이 천인의 신부가 되어 새로운 권위를 얻는 것을 저지하고자 병사들을 보내 채연을 쫓는데… 사당으로 향하던 채연이 고 귀비의 병사들에게 붙잡히려던 찰나, 날개를 단 남자가 나타나 채연을 구해준다. ‘네 남편이 될 자’라고 소개한 그 남자는 병사들을 따돌리고는 채연을 데리고 가버리고, 채연은 정신을 잃는다. 다음 날 채연이 눈을 뜬 곳은 낯선 침대였는데…!

목숨을 바쳐서라도 운명을 바꾸려는 공주,
그리고 천 년 전 사랑하던 연인을 잃고 외로이 살아가던 천인과의 3년간의 계약 혼인!

천인의 신부 ⓒ 문솔, 희명 / 학산문화사",카카오웹툰
47,47,47,아기가 생겼어요,"강기,이정",월,로맨스,,"윤리적 교육적으로 완벽한 선생님을 꿈꾸던 장희원은 하룻 밤의 일탈로 임신을 하게 된다.
설상가상으로 아기아빠는 제자의 삼촌이자 학교 이사장인 강두준인데.
덜컥 결혼부터 하자는 이사님께 제대로 낚인 장희원의 아슬아슬한 로맨스 드라마!",카카오웹툰
48,48,48,브링 더 러브,제스트쿄,월,로판,,"아름다운 외모와 멋진 매너로 사교계에서도 인기가 높은 힐데브란트가의 장녀 레아. 하지만 그녀에겐 누구에게도 말 못할 고민거리가 있다. 집안의 후계였던 남동생 리히트의 가출 사건이 바로 그것! 멋진 남자가 되어 돌아오겠다는 편지 하나 달랑 남긴 동생은 생사를 알 수 없는 데다, 갑작스런 아버지의 죽음으로 임시 가주 자리를 맡게 된 레아는 집안의 가주 자리를 지키기 위해, 자신에게 힘이 되어 줄 정략결혼 상대를 찾기로 결심하는데…!! 
시작은 정략이지만 알고 보니 운명?!! 레아에게 찾아온 ‘사랑’의 소식, 함께 들어보세요♥",카카오웹툰
49,49,49,머니로드,"조석호,유성연","월, 화",드라마,,"김강현.
남들은 일생동안 3번 있는 기회를 단 한 번에 다 썼다.
최고의 행운!
그러나
손에 덥석 넣기에는....... 
시간이 필요했다. 

물론 희망이 있기에.
엄청난 희망이 있기에 즐겁게 보내야 했다. 

그 시간 동안, 여러 시행착오를 범하면서도 힘차게 헤쳐 나간다.
1년 동안의 희망노래와 1년 후 ‘돈’의 가치와 ‘인생’을 배워가는 휴먼스토리.",카카오웹툰
50,50,50,투파창궁,"천잠토두,임상,투파창공 만화제작팀",월,소년,,"중국 최고 화제의 작품! 대륙의 전설!
카카오페이지 독점 연재!

화려한 마법도 눈부신 과학기술도 없다! 오로지 강한 자만이 살아남는 이곳은 투기대륙! 
세기의 천재 소년이라 불리던, 소운! 하지만 3년 전, 알 수 없는 원인으로 모든 투기를 잃어버리고 사람들의 무시와 천대를 받게 되는데... 
급기야 약혼녀마저 그에게 파혼을 고한다! 그런 소운 앞에 약진이 나타나, 그를 최고의 연단술사로 만들어 주겠다 약속하는데... 
소운은 과연 지난날의 치욕을 씻고 대륙 최고의 자리에 오를 수 있을까?


해당 작품은 웨원그룹 치뎬중문망 작가 천잠토두의 원작 소설에 근거하여 웹툰화하였습니다.",카카오웹툰
51,51,51,백련성신,"은사해탈,연재공작실","월, 수, 금",무협,,"백만 번의 단련을 통해 신의 경지에 오르다! 

집안의 몰락으로 하루아침에 노비가 된 나정이는 매일같이 비참한 나날들을 보낸다. 설상가상, 그의 여동생마저 옥에 갇히자 더욱 절망에 빠지는데…… 
그러던 중, 그는 아버지가 자신에게 유물로 남겨준 오래된 서책에서 거대한 힘을 흡수하여 병기가 돼 버리고, 인간과 요족 그리고 마족의 공법을 익히며 악당들과 끊임없이 싸워 나가 운명을 개척하게 된다. 
과연, 이 거대하고 신비로운 힘의 정체는 무엇일까? 그리고 그는 과연 여동생을 구할 수 있을 것인가?",카카오웹툰
52,52,52,악녀에게 반하지 마세요,"정해진,숭치,에기사",월,로판,,"눈을 떠보니 제국 최악의 악녀 이그나 라크벨라에 빙의했다고? 
심지어 집안이 쫄딱 망했어?! 

하지만 걱정 마시라. 내 재능으로 다시 일어설 뿐이니까! 

비호감 1위인 몰락한 악녀에서 제국 최고의 인기인이 되기까지의 이야기.",카카오웹툰
53,53,53,폐하가 하필 짐승이라서,"Genie,김노을,MON쉘",월,로판,,"죽어가던 짐승을 구한 여자, 벨리아
그때는 그가 이렇게 그녀의 삶을 송두리째 바꿔놓을지 몰랐다…

나라를 버리고 달아나려던 벨리아에게 손을 내민 남자, 칸
길들여지지 않은 기운과는 달리 그의 몸짓은 다정했고
허름한 제 삶을 바꿔주겠다는 그의 속삭임은 달콤했다.

다시 만난 그는 짐승이 아닌, 황제가 되어 있었는데…",카카오웹툰
54,54,54,궁 [컬러판],박소희,월,로맨스,,"입헌군주제의 가상의 대한민국을 배경으로한 대표 글로벌 작품,
<궁>의 신화가 올컬러 리뉴얼판으로 다시 시작됩니다! 

국내 400만부 단행본 판매, 해외 10여개국 수출, 
MBC 드라마 인기리에 방영, 소설 및 뮤지컬 외 각종 매체에서의 발표 등, 
이제는 하나의 브랜드로 자리잡은 메가 히트작의 새로운 재미를 느껴보세요.",카카오웹툰
55,55,55,전설 헌터로 키워지는 중입니다,"Beimuliuhuo,Cat Comics","월, 수, 금",소년,,"아버지의 누명을 벗기기 위해 ‘미끼’로 레이드를 뛰어 살아가는 차낙영. 죽기 직전의 그 순간, 전설 헌터 육성 시스템이 발동했다.

[플레이어와 연결 완료, 전설 헌터 육성 시스템 ARES가 발동합니다]",카카오웹툰
56,56,56,미생 시즌2 2부,윤태호,월,드라마,,자신의 삶을 승리하기 위해 한 수 한 수 돌을 잇는 사람들의 이야기,카카오웹툰
57,57,57,70억분의 1의 이레귤러,"럭키나인,구자로,란델",월,소년,,"[게임][파티][레이드][전쟁]
과도한 감각 증폭 현상인 ‘선천적 과몰입 증후군’으로 가상현실을 할 수 없는 주승호.
어느 날 그에게 색 모를 동아줄이 내려온다.
바로 ‘4세대 VRS’ 기기의 테스터!
테스터를 거쳐 가상현실을 할 수 있게 되었을 때, 처음으로 생각했다.
자신이 잡은 것은 금으로 만들어진 동아줄이었음을.
통칭 4세대라 불리는 ‘Lost Sky Online’을 체험했을 때, 깨달았다.
‘선천적 과몰입 증후군’은 과거엔 독이었지만, 사실 축복이었다는 것을.
평소의 내가 아닌, 새로운 나로 변하는 시간.
[로스트 스카이의 세계에 오신 것을 환영합니다.]",카카오웹툰
58,58,58,"황녀, 반역자를 각인시키다","수리(COPIN),윤지선(COPIN),사공(COPIN),이린비",월,로판,,"호문클루스에 의해 황실은 망하고 제7황녀, 이뷔엔로즈는 그들 편에 선 동생에 의해 독약을 마시고 죽는다. 다시 눈을 떴을 때, 8년 전으로 돌아와 있었고 그녀는 황실의 몰락을 막기 위해 호문클루스들의 왕이자 공중감옥의 괴물 '미카엘'을 자신의 기사로 들이기로 한다.

""미카엘, 난 그대가 필요해. 아주 절실하게 말이야.""",카카오웹툰
